Registration year,IMD Decile,age,sex,deaths,population
2001,2,30,male,49,43291
2001,2,31,male,58,42684
2001,2,32,male,76,42742
2001,2,33,male,70,42389
2001,2,34,male,75,43267
2001,2,35,male,76,41370
2001,2,36,male,69,40375
2001,2,37,male,86,39438
2001,2,38,male,97,37833
2001,2,39,male,94,36205
2001,2,40,male,99,34725
2001,2,41,male,85,33126
2001,2,42,male,101,32280
2001,2,43,male,86,31411
2001,2,44,male,105,30043
2001,2,45,male,120,28456
2001,2,46,male,111,27566
2001,2,47,male,130,27601
2001,2,48,male,145,27020
2001,2,49,male,171,26623
2001,2,50,male,189,26210
2001,2,51,male,175,26267
2001,2,52,male,204,26730
2001,2,53,male,229,27904
2001,2,54,male,288,28921
2001,2,55,male,202,23721
2001,2,56,male,237,22958
2001,2,57,male,270,22319
2001,2,58,male,282,22084
2001,2,59,male,282,20549
2001,2,60,male,287,19680
2001,2,61,male,348,20658
2001,2,62,male,368,20994
2001,2,63,male,399,20716
2001,2,64,male,439,20070
2001,2,65,male,439,19563
2001,2,66,male,510,18582
2001,2,67,male,526,17856
2001,2,68,male,554,17659
2001,2,69,male,598,17320
2001,2,70,male,641,17259
2001,2,71,male,681,16589
2001,2,72,male,726,15744
2001,2,73,male,738,14809
2001,2,74,male,842,14721
2001,2,75,male,857,13903
2001,2,76,male,931,13191
2001,2,77,male,921,12456
2001,2,78,male,932,11655
2001,2,79,male,1014,11371
2001,2,80,male,996,10744
2001,2,81,male,976,10181
2001,2,82,male,683,6753
2001,2,83,male,654,5107
2001,2,84,male,645,4638
2001,2,85,male,658,4217
2001,2,86,male,645,3856
2001,2,87,male,565,3289
2001,2,88,male,494,2672
2001,2,89,male,398,2040
2001,2,90+,male,1450,5801
2001,3,0,male,197,30010
2001,3,1,male,12,30686
2001,3,2,male,5,30972
2001,3,3,male,8,31422
2001,3,4,male,12,32096
2001,3,5,male,6,31625
2001,3,6,male,5,31570
2001,3,7,male,4,32219
2001,3,8,male,6,32566
2001,3,9,male,3,33437
2001,3,10,male,8,33913
2001,3,11,male,5,32725
2001,3,12,male,9,32244
2001,3,13,male,4,32940
2001,3,14,male,10,31910
2001,3,15,male,11,31574
2001,3,16,male,8,31986
2001,3,17,male,27,30182
2001,3,18,male,22,30365
2001,3,19,male,24,32588
2001,3,20,male,24,35694
2001,3,21,male,18,36298
2001,3,22,male,28,34524
2001,3,23,male,27,33280
2001,3,24,male,30,34030
2001,3,25,male,39,35765
2001,3,26,male,33,37927
2001,3,27,male,41,38960
2001,3,28,male,43,41321
2001,3,29,male,39,43153
2001,3,30,male,45,43606
2001,3,31,male,55,42568
2001,3,32,male,43,42728
2001,3,33,male,62,42443
2001,3,34,male,64,42962
2001,3,35,male,62,41986
2001,3,36,male,56,40497
2001,3,37,male,60,39803
2001,3,38,male,52,38061
2001,3,39,male,64,36256
2001,3,40,male,68,35311
2001,3,41,male,77,33675
2001,3,42,male,71,32577
2001,3,43,male,78,31786
2001,3,44,male,85,30379
2001,3,45,male,96,29104
2001,3,46,male,112,28088
2001,3,47,male,115,28140
2001,3,48,male,133,27742
2001,3,49,male,139,27062
2001,3,50,male,144,27145
2001,3,51,male,159,27696
2001,3,52,male,179,28130
2001,3,53,male,185,29524
2001,3,54,male,212,31063
2001,3,55,male,235,25110
2001,3,56,male,237,24610
2001,3,57,male,251,23771
2001,3,58,male,258,23187
2001,3,59,male,278,21368
2001,3,60,male,293,20151
2001,3,61,male,315,21114
2001,3,62,male,354,21256
2001,3,63,male,373,20952
2001,3,64,male,385,20522
2001,3,65,male,437,19720
2001,3,66,male,414,18765
2001,3,67,male,467,17940
2001,3,68,male,497,17470
2001,3,69,male,547,17710
2001,3,70,male,609,17442
2001,3,71,male,687,16873
2001,3,72,male,709,15687
2001,3,73,male,774,15277
2001,3,74,male,786,14850
2001,3,75,male,846,14268
2001,3,76,male,781,13493
2001,3,77,male,898,12959
2001,3,78,male,947,12184
2001,3,79,male,991,11757
2001,3,80,male,1030,11136
2001,3,81,male,979,10352
2001,3,82,male,706,7038
2001,3,83,male,634,5228
2001,3,84,male,668,5094
2001,3,85,male,682,4699
2001,3,86,male,736,4313
2001,3,87,male,574,3595
2001,3,88,male,573,2911
2001,3,89,male,481,2286
2001,3,90+,male,1594,6497
2001,4,0,male,156,28302
2001,4,1,male,14,28531
2001,4,2,male,7,29113
2001,4,3,male,5,29353
2001,4,4,male,6,30143
2001,4,5,male,2,29926
2001,4,6,male,4,30141
2001,4,7,male,1,30725
2001,4,8,male,2,31394
2001,4,9,male,0,31950
2001,4,10,male,8,32299
2001,4,11,male,4,31929
2001,4,12,male,3,31775
2001,4,13,male,10,31916
2001,4,14,male,4,31244
2001,4,15,male,10,30724
2001,4,16,male,14,31115
2001,4,17,male,16,29342
2001,4,18,male,18,29005
2001,4,19,male,29,30756
2001,4,20,male,24,34667
2001,4,21,male,15,35698
2001,4,22,male,29,33762
2001,4,23,male,20,31994
2001,4,24,male,33,32241
2001,4,25,male,25,34545
2001,4,26,male,34,36032
2001,4,27,male,32,37524
2001,4,28,male,33,39760
2001,4,29,male,41,41131
2001,4,30,male,33,41920
2001,4,31,male,43,40938
2001,4,32,male,42,41518
2001,4,33,male,45,41547
2001,4,34,male,40,41919
2001,4,35,male,54,41163
2001,4,36,male,49,40777
2001,4,37,male,57,39662
2001,4,38,male,58,38730
2001,4,39,male,65,37150
2001,4,40,male,63,35794
2001,4,41,male,52,34391
2001,4,42,male,72,33329
2001,4,43,male,77,33120
2001,4,44,male,68,31794
2001,4,45,male,67,30525
2001,4,46,male,94,29561
2001,4,47,male,100,29581
2001,4,48,male,111,29295
2001,4,49,male,118,28818
2001,4,50,male,109,28979
2001,4,51,male,146,29632
2001,4,52,male,144,30398
2001,4,53,male,181,32641
2001,4,54,male,210,33902
2001,4,55,male,192,27666
2001,4,56,male,200,27394
2001,4,57,male,230,26506
2001,4,58,male,217,25470
2001,4,59,male,239,23125
2001,4,60,male,254,21958
2001,4,61,male,276,22989
2001,4,62,male,324,22765
2001,4,63,male,357,22659
2001,4,64,male,344,21747
2001,4,65,male,390,20740
2001,4,66,male,436,20277
2001,4,67,male,446,19328
2001,4,68,male,466,19007
2001,4,69,male,525,18730
2001,4,70,male,589,18576
2001,4,71,male,643,17880
2001,4,72,male,631,16983
2001,4,73,male,680,16221
2001,4,74,male,786,15644
2001,4,75,male,816,15060
2001,4,76,male,852,13991
2001,4,77,male,876,13279
2001,4,78,male,860,12563
2001,4,79,male,973,12240
2001,4,80,male,1019,11807
2001,4,81,male,1032,10931
2001,4,82,male,669,7435
2001,4,83,male,656,5595
2001,4,84,male,714,5601
2001,4,85,male,744,4978
2001,4,86,male,667,4554
2001,4,87,male,619,3917
2001,4,88,male,634,3174
2001,4,89,male,506,2537
2001,4,90+,male,1902,7111
2001,5,0,male,129,26927
2001,5,1,male,9,27245
2001,5,2,male,8,27837
2001,5,3,male,4,28417
2001,5,4,male,4,29208
2001,5,5,male,5,29028
2001,5,6,male,3,29099
2001,5,7,male,1,29732
2001,5,8,male,1,30094
2001,5,9,male,2,31093
2001,5,10,male,2,31736
2001,5,11,male,8,31166
2001,5,12,male,3,30649
2001,5,13,male,9,31043
2001,5,14,male,5,30376
2001,5,15,male,1,29719
2001,5,16,male,10,30147
2001,5,17,male,22,28951
2001,5,18,male,15,28967
2001,5,19,male,19,28890
2001,5,20,male,20,31336
2001,5,21,male,30,31673
2001,5,22,male,22,30482
2001,5,23,male,25,29596
2001,5,24,male,17,30324
2001,5,25,male,27,32243
2001,5,26,male,23,33948
2001,5,27,male,27,34879
2001,5,28,male,26,37315
2001,5,29,male,45,39344
2001,5,30,male,38,40044
2001,5,31,male,34,39081
2001,5,32,male,35,39484
2001,5,33,male,33,39359
2001,5,34,male,46,40149
2001,5,35,male,39,40039
2001,5,36,male,43,39807
2001,5,37,male,40,39458
2001,5,38,male,56,38460
2001,5,39,male,47,36914
2001,5,40,male,64,35754
2001,5,41,male,57,34844
2001,5,42,male,56,34001
2001,5,43,male,72,33848
2001,5,44,male,64,32517
2001,5,45,male,83,31526
2001,5,46,male,67,30168
2001,5,47,male,89,30749
2001,5,48,male,89,30267
2001,5,49,male,89,29816
2001,5,50,male,104,29887
2001,5,51,male,126,30928
2001,5,52,male,142,32100
2001,5,53,male,155,34711
2001,5,54,male,205,36625
2001,5,55,male,161,29968
2001,5,56,male,216,28843
2001,5,57,male,239,28494
2001,5,58,male,213,27224
2001,5,59,male,222,24607
2001,5,60,male,227,22941
2001,5,61,male,270,24048
2001,5,62,male,301,23807
2001,5,63,male,292,23740
2001,5,64,male,334,23131
2001,5,65,male,353,22226
2001,5,66,male,395,21519
2001,5,67,male,412,20311
2001,5,68,male,466,20040
2001,5,69,male,517,20106
2001,5,70,male,555,19547
2001,5,71,male,600,18567
2001,5,72,male,626,17784
2001,5,73,male,694,17056
2001,5,74,male,788,16532
2001,5,75,male,807,15867
2001,5,76,male,861,14688
2001,5,77,male,903,13864
2001,5,78,male,926,12935
2001,5,79,male,968,12880
2001,5,80,male,1033,12402
2001,5,81,male,1028,11377
2001,5,82,male,696,7777
2001,5,83,male,712,6044
2001,5,84,male,696,5980
2001,5,85,male,777,5406
2001,5,86,male,745,4956
2001,5,87,male,667,4117
2001,5,88,male,641,3327
2001,5,89,male,527,2789
2001,5,90+,male,1953,7886
2001,6,0,male,109,25708
2001,6,1,male,7,26464
2001,6,2,male,5,27350
2001,6,3,male,3,27614
2001,6,4,male,0,28565
2001,6,5,male,3,28446
2001,6,6,male,5,28780
2001,6,7,male,6,29469
2001,6,8,male,3,29705
2001,6,9,male,2,30727
2001,6,10,male,2,31383
2001,6,11,male,5,30871
2001,6,12,male,9,30697
2001,6,13,male,5,30949
2001,6,14,male,3,30318
2001,6,15,male,10,29968
2001,6,16,male,10,30078
2001,6,17,male,11,29357
2001,6,18,male,32,28380
2001,6,19,male,22,27560
2001,6,20,male,22,29165
2001,6,21,male,24,29518
2001,6,22,male,16,28516
2001,6,23,male,19,27383
2001,6,24,male,22,27810
2001,6,25,male,25,29116
2001,6,26,male,27,30987
2001,6,27,male,29,32120
2001,6,28,male,28,34209
2001,6,29,male,27,36424
2001,6,30,male,31,36924
2001,6,31,male,33,36909
2001,6,32,male,33,37602
2001,6,33,male,44,38236
2001,6,34,male,27,39212
2001,6,35,male,22,39197
2001,6,36,male,42,39252
2001,6,37,male,28,38605
2001,6,38,male,44,38146
2001,6,39,male,52,37367
2001,6,40,male,39,36262
2001,6,41,male,36,35050
2001,6,42,male,50,34151
2001,6,43,male,54,34023
2001,6,44,male,61,33170
2001,6,45,male,59,32221
2001,6,46,male,82,31503
2001,6,47,male,77,31717
2001,6,48,male,84,31439
2001,6,49,male,85,30974
2001,6,50,male,104,31685
2001,6,51,male,118,32699
2001,6,52,male,129,34107
2001,6,53,male,178,37040
2001,6,54,male,205,38916
2001,6,55,male,204,31878
2001,6,56,male,180,31287
2001,6,57,male,185,30660
2001,6,58,male,218,29225
2001,6,59,male,204,26031
2001,6,60,male,206,24105
2001,6,61,male,273,25088
2001,6,62,male,263,24954
2001,6,63,male,299,24769
2001,6,64,male,324,24420
2001,6,65,male,353,23233
2001,6,66,male,380,22353
2001,6,67,male,406,21296
2001,6,68,male,428,20944
2001,6,69,male,494,21070
2001,6,70,male,497,20642
2001,6,71,male,567,19727
2001,6,72,male,593,18757
2001,6,73,male,652,17828
2001,6,74,male,693,17220
2001,6,75,male,786,16200
2001,6,76,male,795,15494
2001,6,77,male,841,14421
2001,6,78,male,858,13422
2001,6,79,male,906,13147
2001,6,80,male,1040,12702
2001,6,81,male,1034,11596
2001,6,82,male,700,7853
2001,6,83,male,732,6150
2001,6,84,male,721,6061
2001,6,85,male,795,5735
2001,6,86,male,774,5171
2001,6,87,male,716,4339
2001,6,88,male,652,3476
2001,6,89,male,571,2861
2001,6,90+,male,2127,8189
2001,7,0,male,126,25615
2001,7,1,male,7,26731
2001,7,2,male,2,27358
2001,7,3,male,5,27887
2001,7,4,male,4,28642
2001,7,5,male,3,28511
2001,7,6,male,2,28916
2001,7,7,male,2,29775
2001,7,8,male,7,29998
2001,7,9,male,0,31187
2001,7,10,male,5,32226
2001,7,11,male,1,31733
2001,7,12,male,3,31261
2001,7,13,male,1,31904
2001,7,14,male,8,30812
2001,7,15,male,8,30582
2001,7,16,male,13,31450
2001,7,17,male,18,30403
2001,7,18,male,24,29030
2001,7,19,male,18,27049
2001,7,20,male,21,27281
2001,7,21,male,19,27129
2001,7,22,male,23,26728
2001,7,23,male,16,25841
2001,7,24,male,20,25734
2001,7,25,male,15,26769
2001,7,26,male,21,27998
2001,7,27,male,17,29265
2001,7,28,male,18,31580
2001,7,29,male,24,33556
2001,7,30,male,30,34630
2001,7,31,male,26,34980
2001,7,32,male,29,36240
2001,7,33,male,44,37044
2001,7,34,male,37,38279
2001,7,35,male,33,38880
2001,7,36,male,32,39555
2001,7,37,male,36,39356
2001,7,38,male,44,38819
2001,7,39,male,52,37790
2001,7,40,male,31,37270
2001,7,41,male,46,36008
2001,7,42,male,51,35477
2001,7,43,male,55,35217
2001,7,44,male,59,34470
2001,7,45,male,66,33088
2001,7,46,male,60,32778
2001,7,47,male,74,32768
2001,7,48,male,72,32722
2001,7,49,male,100,32656
2001,7,50,male,88,32842
2001,7,51,male,114,34205
2001,7,52,male,126,36150
2001,7,53,male,134,38905
2001,7,54,male,162,41852
2001,7,55,male,154,33876
2001,7,56,male,185,33362
2001,7,57,male,199,32622
2001,7,58,male,206,30647
2001,7,59,male,203,27292
2001,7,60,male,210,25375
2001,7,61,male,240,26277
2001,7,62,male,284,26404
2001,7,63,male,281,25853
2001,7,64,male,336,24999
2001,7,65,male,288,23931
2001,7,66,male,372,23429
2001,7,67,male,397,22337
2001,7,68,male,396,21838
2001,7,69,male,502,21539
2001,7,70,male,542,21481
2001,7,71,male,581,20501
2001,7,72,male,615,19388
2001,7,73,male,649,18156
2001,7,74,male,681,17708
2001,7,75,male,783,17046
2001,7,76,male,800,15661
2001,7,77,male,846,14799
2001,7,78,male,858,13882
2001,7,79,male,881,13658
2001,7,80,male,998,13184
2001,7,81,male,956,11722
2001,7,82,male,743,8057
2001,7,83,male,683,6187
2001,7,84,male,714,6158
2001,7,85,male,809,5762
2001,7,86,male,786,5327
2001,7,87,male,726,4492
2001,7,88,male,611,3732
2001,7,89,male,586,2830
2001,7,90+,male,2177,8263
2001,8,0,male,118,25419
2001,8,1,male,10,26657
2001,8,2,male,7,27589
2001,8,3,male,3,27820
2001,8,4,male,4,28615
2001,8,5,male,0,28601
2001,8,6,male,6,28954
2001,8,7,male,7,29951
2001,8,8,male,1,30109
2001,8,9,male,7,31358
2001,8,10,male,5,31824
2001,8,11,male,2,31688
2001,8,12,male,5,31475
2001,8,13,male,3,31851
2001,8,14,male,9,30768
2001,8,15,male,8,30465
2001,8,16,male,7,30616
2001,8,17,male,8,30709
2001,8,18,male,29,29666
2001,8,19,male,23,27727
2001,8,20,male,13,27124
2001,8,21,male,18,26309
2001,8,22,male,13,25986
2001,8,23,male,18,24675
2001,8,24,male,22,24982
2001,8,25,male,15,25300
2001,8,26,male,24,26667
2001,8,27,male,9,28012
2001,8,28,male,21,30391
2001,8,29,male,20,32509
2001,8,30,male,15,33996
2001,8,31,male,30,33935
2001,8,32,male,26,35396
2001,8,33,male,25,36416
2001,8,34,male,34,37743
2001,8,35,male,27,38709
2001,8,36,male,37,39401
2001,8,37,male,30,39266
2001,8,38,male,33,38721
2001,8,39,male,31,38332
2001,8,40,male,43,37809
2001,8,41,male,35,36550
2001,8,42,male,58,36145
2001,8,43,male,40,35904
2001,8,44,male,41,34652
2001,8,45,male,55,33537
2001,8,46,male,54,32868
2001,8,47,male,78,33434
2001,8,48,male,69,33412
2001,8,49,male,93,33090
2001,8,50,male,78,33755
2001,8,51,male,104,34953
2001,8,52,male,113,36696
2001,8,53,male,140,39593
2001,8,54,male,172,42604
2001,8,55,male,180,34815
2001,8,56,male,172,33882
2001,8,57,male,186,33356
2001,8,58,male,220,31316
2001,8,59,male,214,27596
2001,8,60,male,222,25460
2001,8,61,male,237,26188
2001,8,62,male,241,26363
2001,8,63,male,287,25982
2001,8,64,male,277,25210
2001,8,65,male,329,24301
2001,8,66,male,330,23673
2001,8,67,male,371,22180
2001,8,68,male,402,21825
2001,8,69,male,465,21674
2001,8,70,male,516,20997
2001,8,71,male,547,20203
2001,8,72,male,640,19341
2001,8,73,male,578,18408
2001,8,74,male,649,17705
2001,8,75,male,739,16719
2001,8,76,male,739,15703
2001,8,77,male,766,14751
2001,8,78,male,830,13633
2001,8,79,male,887,13094
2001,8,80,male,925,12821
2001,8,81,male,936,11693
2001,8,82,male,700,7944
2001,8,83,male,647,6238
2001,8,84,male,761,6134
2001,8,85,male,768,5735
2001,8,86,male,692,5222
2001,8,87,male,652,4399
2001,8,88,male,657,3709
2001,8,89,male,560,2926
2001,8,90+,male,2166,8317
2001,9,0,male,100,25975
2001,9,1,male,9,27366
2001,9,2,male,4,28332
2001,9,3,male,3,28637
2001,9,4,male,2,29699
2001,9,5,male,2,29621
2001,9,6,male,3,30249
2001,9,7,male,4,30821
2001,9,8,male,2,31257
2001,9,9,male,1,32532
2001,9,10,male,5,33065
2001,9,11,male,4,32975
2001,9,12,male,3,32675
2001,9,13,male,3,33506
2001,9,14,male,6,32382
2001,9,15,male,3,32361
2001,9,16,male,11,33156
2001,9,17,male,13,32482
2001,9,18,male,16,30673
2001,9,19,male,15,26630
2001,9,20,male,14,24627
2001,9,21,male,10,24496
2001,9,22,male,15,24834
2001,9,23,male,9,24228
2001,9,24,male,15,24138
2001,9,25,male,17,24333
2001,9,26,male,9,25690
2001,9,27,male,21,26549
2001,9,28,male,20,28570
2001,9,29,male,24,30668
2001,9,30,male,21,31789
2001,9,31,male,13,32877
2001,9,32,male,23,34616
2001,9,33,male,25,35638
2001,9,34,male,30,37474
2001,9,35,male,25,38662
2001,9,36,male,26,39652
2001,9,37,male,35,39885
2001,9,38,male,27,39928
2001,9,39,male,36,39031
2001,9,40,male,38,39142
2001,9,41,male,40,37708
2001,9,42,male,37,37455
2001,9,43,male,41,37253
2001,9,44,male,46,35625
2001,9,45,male,49,34856
2001,9,46,male,66,34453
2001,9,47,male,52,34817
2001,9,48,male,79,34331
2001,9,49,male,71,34546
2001,9,50,male,90,34576
2001,9,51,male,101,36113
2001,9,52,male,127,37611
2001,9,53,male,122,41347
2001,9,54,male,151,44381
2001,9,55,male,128,35654
2001,9,56,male,161,35207
2001,9,57,male,169,34050
2001,9,58,male,200,32081
2001,9,59,male,181,28032
2001,9,60,male,157,25678
2001,9,61,male,219,26429
2001,9,62,male,252,26442
2001,9,63,male,245,25937
2001,9,64,male,282,25265
2001,9,65,male,296,24630
2001,9,66,male,338,23682
2001,9,67,male,319,22399
2001,9,68,male,366,22195
2001,9,69,male,436,21805
2001,9,70,male,464,21438
2001,9,71,male,539,20353
2001,9,72,male,552,19544
2001,9,73,male,554,18335
2001,9,74,male,625,17446
2001,9,75,male,676,16422
2001,9,76,male,702,15716
2001,9,77,male,708,14499
2001,9,78,male,765,13778
2001,9,79,male,860,13196
2001,9,80,male,940,12877
2001,9,81,male,870,11362
2001,9,82,male,672,7544
2001,9,83,male,609,5971
2001,9,84,male,664,6216
2001,9,85,male,731,5549
2001,9,86,male,681,5108
2001,9,87,male,664,4308
2001,9,88,male,596,3563
2001,9,89,male,562,2890
2001,9,90+,male,2085,8214
2001,10,0,male,104,26442
2001,10,1,male,7,27652
2001,10,2,male,8,29267
2001,10,3,male,4,30431
2001,10,4,male,1,30901
2001,10,5,male,1,31558
2001,10,6,male,4,32051
2001,10,7,male,3,32999
2001,10,8,male,6,33091
2001,10,9,male,1,34099
2001,10,10,male,5,34910
2001,10,11,male,4,34576
2001,10,12,male,4,34319
2001,10,13,male,3,34527
2001,10,14,male,9,33667
2001,10,15,male,6,33324
2001,10,16,male,6,33652
2001,10,17,male,12,33467
2001,10,18,male,17,31812
2001,10,19,male,29,27257
2001,10,20,male,20,24367
2001,10,21,male,14,23816
2001,10,22,male,10,23942
2001,10,23,male,11,23697
2001,10,24,male,15,23001
2001,10,25,male,18,22547
